	PRJEB41560	PRJNA182108	PRJNA419791	PRJNA427493	PRJNA549834	PRJNA590281	PRJNA590595	PRJNA598295	PRJNA628529	PRJNA684430	PRJNA776107	PRJNA854329	PRJNA882367	PRJNA885747	PRJNA937025	PRJNA975299	count
1423	False	True	False	False	False	True	True	False	True	False	False	True	True	False	True	False	4
1424	False	True	False	False	False	True	True	False	True	False	False	True	True	True	False	False	1
1425	False	True	False	False	False	True	True	False	True	False	False	True	True	True	True	False	1
1426	False	True	False	False	False	True	True	False	True	False	True	False	False	False	False	False	1
1427	False	True	False	False	False	True	True	False	True	False	True	False	False	True	False	True	1
1428	False	True	False	False	False	True	True	False	True	False	True	False	False	True	True	False	1
1429	False	True	False	False	False	True	True	False	True	False	True	False	True	True	True	False	1
1430	False	True	False	False	False	True	True	False	True	False	True	True	False	False	False	False	2
1431	False	True	False	False	False	True	True	False	True	False	True	True	False	False	True	False	4
1432	False	True	False	False	False	True	True	False	True	False	True	True	False	True	False	False	2
1433	False	True	False	False	False	True	True	False	True	False	True	True	False	True	True	False	2
1434	False	True	False	False	False	True	True	False	True	False	True	True	False	True	True	True	1
1435	False	True	False	False	False	True	True	False	True	False	True	True	True	False	False	False	2
1436	False	True	False	False	False	True	True	False	True	False	True	True	True	True	True	False	2
1437	False	True	False	False	False	True	True	True	False	False	False	False	False	False	True	False	1
1438	False	True	False	False	False	True	True	True	False	False	False	False	False	True	False	False	2
1439	False	True	False	False	False	True	True	True	False	False	True	True	False	False	False	False	1
1440	False	True	False	False	False	True	True	True	False	False	True	True	False	True	False	False	1
1441	False	True	False	False	False	True	True	True	False	False	True	True	True	False	False	False	1
1442	False	True	False	False	False	True	True	True	False	False	True	True	True	True	True	False	1
1443	False	True	False	False	False	True	True	True	True	False	False	False	False	False	True	False	2
1444	False	True	False	False	False	True	True	True	True	False	False	False	False	True	True	True	2
1445	False	True	False	False	False	True	True	True	True	False	False	True	False	False	False	False	2
1446	False	True	False	False	False	True	True	True	True	False	False	True	False	False	False	True	1
1447	False	True	False	False	False	True	True	True	True	False	False	True	False	True	False	False	1
1448	False	True	False	False	False	True	True	True	True	False	True	False	False	False	False	False	1
1449	False	True	False	False	False	True	True	True	True	False	True	False	False	False	True	False	1
1450	False	True	False	False	False	True	True	True	True	False	True	True	False	False	True	False	1
1451	False	True	False	False	False	True	True	True	True	False	True	True	False	False	True	True	1
1452	False	True	False	False	False	True	True	True	True	False	True	True	False	True	True	False	2
1453	False	True	False	False	False	True	True	True	True	False	True	True	True	True	True	True	1
1454	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	1
1455	False	True	False	False	True	False	False	False	False	True	False	True	False	False	False	False	2
1456	False	True	False	False	True	False	False	False	False	True	False	True	False	False	True	False	1
1457	False	True	False	False	True	False	False	False	False	True	False	True	False	True	False	False	1
1458	False	True	False	False	True	False	False	False	False	True	True	False	False	True	False	False	1
1459	False	True	False	False	True	False	False	False	False	True	True	True	False	True	False	False	1
1460	False	True	False	False	True	False	False	False	True	True	False	False	True	False	False	False	1
1461	False	True	False	False	True	False	False	False	True	True	False	True	False	False	False	False	2
1462	False	True	False	False	True	False	False	False	True	True	False	True	False	True	False	False	1
1463	False	True	False	False	True	False	False	False	True	True	True	False	False	False	False	False	1
1464	False	True	False	False	True	False	False	False	True	True	True	False	True	False	False	False	1
1465	False	True	False	False	True	False	False	True	False	True	False	False	False	False	True	True	1
1466	False	True	False	False	True	False	False	True	True	True	True	True	False	True	False	True	1
1467	False	True	False	False	True	False	True	False	False	True	False	False	False	False	True	False	1
1468	False	True	False	False	True	False	True	False	False	True	True	True	False	False	False	False	1
1469	False	True	False	False	True	False	True	False	True	True	False	False	False	False	True	False	1
1470	False	True	False	False	True	False	True	False	True	True	False	True	True	False	True	False	1
1471	False	True	False	False	True	False	True	True	True	True	False	True	False	False	True	False	1
1472	False	True	False	False	True	False	True	True	True	True	True	True	False	True	False	False	1
1473	False	True	False	False	True	True	False	False	False	True	False	False	False	False	False	False	1
1474	False	True	False	False	True	True	False	False	False	True	False	True	False	False	False	False	1
1475	False	True	False	False	True	True	False	False	False	True	False	True	False	False	True	False	1
1476	False	True	False	False	True	True	False	False	False	True	False	True	True	False	False	False	1
1477	False	True	False	False	True	True	False	False	True	True	False	False	False	True	True	True	1
1478	False	True	False	False	True	True	False	False	True	True	False	False	True	False	True	False	1
1479	False	True	False	False	True	True	False	False	True	True	False	True	False	False	False	False	1
1480	False	True	False	False	True	True	False	False	True	True	True	True	True	False	True	False	1
1481	False	True	False	False	True	True	False	True	True	True	False	False	True	True	True	True	1
1482	False	True	False	False	True	True	True	False	False	True	False	False	False	False	False	False	2
1483	False	True	False	False	True	True	True	False	False	True	False	False	False	False	False	True	1
1484	False	True	False	False	True	True	True	False	False	True	False	False	True	False	True	True	1
1485	False	True	False	False	True	True	True	False	False	True	False	False	True	True	False	True	1
1486	False	True	False	False	True	True	True	False	False	True	False	True	False	False	False	False	1
1487	False	True	False	False	True	True	True	False	False	True	False	True	False	False	True	False	1
1488	False	True	False	False	True	True	True	False	False	True	False	True	True	True	False	False	1
1489	False	True	False	False	True	True	True	False	False	True	True	False	False	True	True	False	1
1490	False	True	False	False	True	True	True	False	False	True	True	True	False	False	True	False	1
1491	False	True	False	False	True	True	True	False	False	True	True	True	False	True	False	False	1
1492	False	True	False	False	True	True	True	False	False	True	True	True	True	False	True	False	2
1493	False	True	False	False	True	True	True	False	True	True	False	False	True	False	False	False	1
1494	False	True	False	False	True	True	True	False	True	True	False	False	True	False	True	False	1
1495	False	True	False	False	True	True	True	False	True	True	False	True	False	False	False	False	3
1496	False	True	False	False	True	True	True	False	True	True	False	True	True	False	False	False	1
1497	False	True	False	False	True	True	True	False	True	True	False	True	True	False	True	False	1
1498	False	True	False	False	True	True	True	False	True	True	True	True	False	False	False	False	1
1499	False	True	False	False	True	True	True	False	True	True	True	True	False	True	False	True	1
1500	False	True	False	False	True	True	True	False	True	True	True	True	False	True	True	False	2
1501	False	True	False	False	True	True	True	False	True	True	True	True	True	False	True	True	1
1502	False	True	False	False	True	True	True	True	True	True	False	True	True	True	True	True	1
1503	False	True	False	False	True	True	True	True	True	True	True	True	False	True	False	False	1
1504	False	True	False	False	True	True	True	True	True	True	True	True	False	True	True	False	1
1505	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	7
1506	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True	False	3
1507	False	True	False	True	False	False	False	False	False	False	False	False	True	False	False	False	1
1508	False	True	False	True	False	False	False	False	False	False	False	True	False	False	False	False	3
1509	False	True	False	True	False	False	False	False	False	False	False	True	False	False	False	True	1
1510	False	True	False	True	False	False	False	False	False	False	False	True	False	False	True	False	2
1511	False	True	False	True	False	False	False	False	False	False	False	True	False	True	False	False	2
1512	False	True	False	True	False	False	False	False	False	False	True	True	False	False	False	False	2
1513	False	True	False	True	False	False	False	False	False	False	True	True	False	True	False	False	1
1514	False	True	False	True	False	False	False	False	False	False	True	True	False	True	True	False	1
